date,home_team,away_team,home_score,away_score,home_team_victory,draw,tournament_name,city,country,neutral,scoring_team,scoring_player,minute,own_goal,penalty,shootout_required,first_shooter,winner
1993-01-30,Senegal,Mozambique,6,1,True,False,FIFA World Cup qualification,Dakar,Senegal,False,Senegal,Mamadou Diarra,75.0,False,False,False,,
1993-01-30,Senegal,Mozambique,6,1,True,False,FIFA World Cup qualification,Dakar,Senegal,False,Senegal,Alagame Seck,82.0,False,False,False,,
1993-01-31,Congo,South Africa,0,1,False,False,FIFA World Cup qualification,Pointe-Noire,Congo,False,South Africa,Harold Legodi,86.0,False,False,False,,
1993-01-31,Egypt,Togo,3,0,True,False,FIFA World Cup qualification,Cairo,Egypt,False,Egypt,Hossam Hassan,58.0,False,False,False,,
1993-01-31,Egypt,Togo,3,0,True,False,FIFA World Cup qualification,Cairo,Egypt,False,Egypt,Yasser Ezzat,83.0,False,False,False,,
1993-01-31,Egypt,Togo,3,0,True,False,FIFA World Cup qualification,Cairo,Egypt,False,Egypt,Ahmed El-Kass,89.0,False,False,False,,
1993-01-31,Ghana,Burundi,1,0,True,False,FIFA World Cup qualification,Kumasi,Ghana,False,Ghana,Abedi Pele,19.0,False,False,False,,
1993-01-31,Ivory Coast,Niger,1,0,True,False,FIFA World Cup qualification,Abidjan,Ivory Coast,False,Ivory Coast,Abdoulaye Traoré,54.0,False,False,False,,
1993-01-31,Morocco,Benin,5,0,True,False,FIFA World Cup qualification,Rabat,Morocco,False,Morocco,Mohammed Chaouch,2.0,False,False,False,,
1993-01-31,Morocco,Benin,5,0,True,False,FIFA World Cup qualification,Rabat,Morocco,False,Morocco,Mohammed Chaouch,17.0,False,False,False,,
1993-01-31,Morocco,Benin,5,0,True,False,FIFA World Cup qualification,Rabat,Morocco,False,Morocco,Tahar El Khalej,42.0,False,False,False,,
1993-01-31,Morocco,Benin,5,0,True,False,FIFA World Cup qualification,Rabat,Morocco,False,Morocco,Lahcen Abrami,60.0,False,True,False,,
1993-01-31,Morocco,Benin,5,0,True,False,FIFA World Cup qualification,Rabat,Morocco,False,Morocco,Abdelkabir Mezyane,72.0,False,False,False,,
1993-01-31,Tunisia,Ethiopia,3,0,True,False,FIFA World Cup qualification,Tunis,Tunisia,False,Tunisia,Jameleddine Limam,4.0,False,False,False,,
1993-01-31,Tunisia,Ethiopia,3,0,True,False,FIFA World Cup qualification,Tunis,Tunisia,False,Tunisia,Mohamed Ali Mahjoubi,73.0,False,False,False,,
1993-01-31,Tunisia,Ethiopia,3,0,True,False,FIFA World Cup qualification,Tunis,Tunisia,False,Tunisia,Ayedi Hamrouni,89.0,False,False,False,,
1993-01-31,Zimbabwe,Angola,2,1,True,False,FIFA World Cup qualification,Harare,Zimbabwe,False,Zimbabwe,Agent Sawu,17.0,False,False,False,,
1993-01-31,Zimbabwe,Angola,2,1,True,False,FIFA World Cup qualification,Harare,Zimbabwe,False,Angola,António Neto,44.0,False,False,False,,
1993-01-31,Zimbabwe,Angola,2,1,True,False,FIFA World Cup qualification,Harare,Zimbabwe,False,Zimbabwe,Peter Ndlovu,61.0,False,False,False,,
1993-02-13,Cyprus,Belgium,0,3,False,False,FIFA World Cup qualification,Nicosia,Cyprus,False,Belgium,Enzo Scifo,2.0,False,False,False,,
1993-02-13,Cyprus,Belgium,0,3,False,False,FIFA World Cup qualification,Nicosia,Cyprus,False,Belgium,Enzo Scifo,5.0,False,False,False,,
1993-02-13,Cyprus,Belgium,0,3,False,False,FIFA World Cup qualification,Nicosia,Cyprus,False,Belgium,Philippe Albert,87.0,False,False,False,,
1993-02-17,Albania,Northern Ireland,1,2,False,False,FIFA World Cup qualification,Tirana,Albania,False,Northern Ireland,Mal Donaghy,15.0,False,False,False,,
1993-02-17,Albania,Northern Ireland,1,2,False,False,FIFA World Cup qualification,Tirana,Albania,False,Northern Ireland,Alan McDonald,41.0,False,False,False,,
1993-02-17,Albania,Northern Ireland,1,2,False,False,FIFA World Cup qualification,Tirana,Albania,False,Albania,Altin Rraklli,90.0,False,False,False,,
1993-02-17,England,San Marino,6,0,True,False,FIFA World Cup qualification,London,England,False,England,David Platt,13.0,False,False,False,,
1993-02-17,England,San Marino,6,0,True,False,FIFA World Cup qualification,London,England,False,England,David Platt,24.0,False,False,False,,
1993-02-17,England,San Marino,6,0,True,False,FIFA World Cup qualification,London,England,False,England,David Platt,67.0,False,False,False,,
1993-02-17,England,San Marino,6,0,True,False,FIFA World Cup qualification,London,England,False,England,Carlton Palmer,78.0,False,False,False,,
1993-02-17,England,San Marino,6,0,True,False,FIFA World Cup qualification,London,England,False,England,David Platt,83.0,False,False,False,,
1993-02-17,England,San Marino,6,0,True,False,FIFA World Cup qualification,London,England,False,England,Les Ferdinand,86.0,False,False,False,,
1993-02-17,Greece,Luxembourg,2,0,True,False,FIFA World Cup qualification,Athens,Greece,False,Greece,Vasilis Dimitriadis,30.0,False,True,False,,
1993-02-17,Greece,Luxembourg,2,0,True,False,FIFA World Cup qualification,Athens,Greece,False,Greece,Tasos Mitropoulos,65.0,False,False,False,,
1993-02-17,Israel,France,0,4,False,False,FIFA World Cup qualification,Ramat Gan,Israel,False,France,Eric Cantona,28.0,False,False,False,,
1993-02-17,Israel,France,0,4,False,False,FIFA World Cup qualification,Ramat Gan,Israel,False,France,Laurent Blanc,62.0,False,False,False,,
1993-02-17,Israel,France,0,4,False,False,FIFA World Cup qualification,Ramat Gan,Israel,False,France,Laurent Blanc,84.0,False,False,False,,
1993-02-17,Israel,France,0,4,False,False,FIFA World Cup qualification,Ramat Gan,Israel,False,France,Alain Roche,89.0,False,False,False,,
1993-02-17,Scotland,Malta,3,0,True,False,FIFA World Cup qualification,Glasgow,Scotland,False,Scotland,Ally McCoist,15.0,False,False,False,,
1993-02-17,Scotland,Malta,3,0,True,False,FIFA World Cup qualification,Glasgow,Scotland,False,Scotland,Ally McCoist,68.0,False,False,False,,
1993-02-17,Scotland,Malta,3,0,True,False,FIFA World Cup qualification,Glasgow,Scotland,False,Scotland,Pat Nevin,84.0,False,False,False,,
1993-02-24,Netherlands,Turkey,3,1,True,False,FIFA World Cup qualification,Utrecht,Netherlands,False,Netherlands,Marc Overmars,4.0,False,False,False,,
1993-02-24,Netherlands,Turkey,3,1,True,False,FIFA World Cup qualification,Utrecht,Netherlands,False,Turkey,Feyyaz Uçar,36.0,False,True,False,,
1993-02-24,Netherlands,Turkey,3,1,True,False,FIFA World Cup qualification,Utrecht,Netherlands,False,Netherlands,Rob Witschge,37.0,False,False,False,,
1993-02-24,Netherlands,Turkey,3,1,True,False,FIFA World Cup qualification,Utrecht,Netherlands,False,Netherlands,Rob Witschge,57.0,False,False,False,,
1993-02-24,Portugal,Italy,1,3,False,False,FIFA World Cup qualification,Porto,Portugal,False,Italy,Roberto Baggio,2.0,False,False,False,,
1993-02-24,Portugal,Italy,1,3,False,False,FIFA World Cup qualification,Porto,Portugal,False,Italy,Pierluigi Casiraghi,25.0,False,False,False,,
1993-02-24,Portugal,Italy,1,3,False,False,FIFA World Cup qualification,Porto,Portugal,False,Portugal,Fernando Couto,56.0,False,False,False,,
1993-02-24,Portugal,Italy,1,3,False,False,FIFA World Cup qualification,Porto,Portugal,False,Italy,Dino Baggio,73.0,False,False,False,,
1993-02-24,Spain,Lithuania,5,0,True,False,FIFA World Cup qualification,Seville,Spain,False,Spain,Cristóbal Parralo,5.0,False,False,False,,
1993-02-24,Spain,Lithuania,5,0,True,False,FIFA World Cup qualification,Seville,Spain,False,Spain,José Mari Bakero,12.0,False,False,False,,
1993-02-24,Spain,Lithuania,5,0,True,False,FIFA World Cup qualification,Seville,Spain,False,Spain,Txiki Begiristain,17.0,False,False,False,,
1993-02-24,Spain,Lithuania,5,0,True,False,FIFA World Cup qualification,Seville,Spain,False,Spain,Thomas Christiansen,86.0,False,False,False,,
1993-02-24,Spain,Lithuania,5,0,True,False,FIFA World Cup qualification,Seville,Spain,False,Spain,Adolfo Aldana,90.0,False,False,False,,
1993-02-26,Algeria,Ghana,2,1,True,False,FIFA World Cup qualification,Tlemcen,Algeria,False,Ghana,Charles Akonnor,12.0,False,False,False,,
1993-02-26,Algeria,Ghana,2,1,True,False,FIFA World Cup qualification,Tlemcen,Algeria,False,Algeria,Mohamed Brahimi,60.0,False,False,False,,
1993-02-26,Algeria,Ghana,2,1,True,False,FIFA World Cup qualification,Tlemcen,Algeria,False,Algeria,Mourad Meziane,85.0,False,False,False,,
1993-02-27,Kenya,Guinea,2,0,True,False,FIFA World Cup qualification,Nairobi,Kenya,False,Kenya,Henry Motego,10.0,False,False,False,,
1993-02-27,Kenya,Guinea,2,0,True,False,FIFA World Cup qualification,Nairobi,Kenya,False,Kenya,Patrick Nachok,88.0,False,False,False,,
1993-02-27,Nigeria,Congo,2,0,True,False,FIFA World Cup qualification,Enugu,Nigeria,False,Nigeria,Edema Fuludu,14.0,False,False,False,,
1993-02-27,Nigeria,Congo,2,0,True,False,FIFA World Cup qualification,Enugu,Nigeria,False,Nigeria,Finidi George,84.0,False,False,False,,
1993-02-27,Senegal,Gabon,1,0,True,False,FIFA World Cup qualification,Dakar,Senegal,False,Senegal,Moussa Badiane,35.0,False,False,False,,
1993-02-27,Zambia,Madagascar,3,1,True,False,FIFA World Cup qualification,Lusaka,Zambia,False,Zambia,Kelvin Mutale,14.0,False,False,False,,
1993-02-27,Zambia,Madagascar,3,1,True,False,FIFA World Cup qualification,Lusaka,Zambia,False,Zambia,Kalusha Bwalya,65.0,False,False,False,,
1993-02-27,Zambia,Madagascar,3,1,True,False,FIFA World Cup qualification,Lusaka,Zambia,False,Zambia,Timothy Mwitwa,68.0,False,False,False,,
1993-02-27,Zambia,Madagascar,3,1,True,False,FIFA World Cup qualification,Lusaka,Zambia,False,Madagascar,Etienne Olivier Rasoanaivo,82.0,False,False,False,,
1993-02-28,Benin,Ethiopia,1,0,True,False,FIFA World Cup qualification,Cotonou,Benin,False,Benin,Youssouf Arouna,62.0,False,False,False,,
1993-02-28,Morocco,Tunisia,0,0,False,True,FIFA World Cup qualification,Casablanca,Morocco,False,,,,,,False,,
1993-02-28,Niger,Botswana,2,1,True,False,FIFA World Cup qualification,Niamey,Niger,False,Niger,Moussa Yahaya,23.0,False,False,False,,
1993-02-28,Niger,Botswana,2,1,True,False,FIFA World Cup qualification,Niamey,Niger,False,Botswana,Itumeleng Duiker,37.0,False,False,False,,
1993-02-28,Niger,Botswana,2,1,True,False,FIFA World Cup qualification,Niamey,Niger,False,Niger,Moussa Yahaya,89.0,False,False,False,,
1993-02-28,Togo,Angola,0,1,False,False,FIFA World Cup qualification,Lomé,Togo,False,Angola,Paulo António Alves,83.0,False,False,False,,
1993-03-01,Cameroon,DR Congo,0,0,False,True,FIFA World Cup qualification,Yaoundé,Cameroon,False,,,,,,False,,
1993-03-10,San Marino,Turkey,0,0,False,True,FIFA World Cup qualification,Serravalle,San Marino,False,,,,,,False,,
1993-03-24,Cyprus,Czech Republic,1,1,False,True,FIFA World Cup qualification,Limassol,Cyprus,False,Czech Republic,Ľubomír Moravčík,33.0,False,False,False,,
1993-03-24,Cyprus,Czech Republic,1,1,False,True,FIFA World Cup qualification,Limassol,Cyprus,False,Cyprus,Andreas Sotiriou,47.0,False,False,False,,
1993-03-24,Italy,Malta,6,1,True,False,FIFA World Cup qualification,Palermo,Italy,False,Italy,Dino Baggio,19.0,False,False,False,,
1993-03-24,Italy,Malta,6,1,True,False,FIFA World Cup qualification,Palermo,Italy,False,Italy,Giuseppe Signori,38.0,False,False,False,,
1993-03-24,Italy,Malta,6,1,True,False,FIFA World Cup qualification,Palermo,Italy,False,Italy,Pietro Vierchowod,48.0,False,False,False,,
1993-03-24,Italy,Malta,6,1,True,False,FIFA World Cup qualification,Palermo,Italy,False,Italy,Roberto Mancini,58.0,False,False,False,,
1993-03-24,Italy,Malta,6,1,True,False,FIFA World Cup qualification,Palermo,Italy,False,Malta,Carmel Busuttil,68.0,False,True,False,,
1993-03-24,Italy,Malta,6,1,True,False,FIFA World Cup qualification,Palermo,Italy,False,Italy,Paolo Maldini,73.0,False,False,False,,
1993-03-24,Italy,Malta,6,1,True,False,FIFA World Cup qualification,Palermo,Italy,False,Italy,Roberto Mancini,89.0,False,False,False,,
1993-03-24,Netherlands,San Marino,6,0,True,False,FIFA World Cup qualification,Utrecht,Netherlands,False,Netherlands,John van den Brom,2.0,False,False,False,,
1993-03-24,Netherlands,San Marino,6,0,True,False,FIFA World Cup qualification,Utrecht,Netherlands,False,Netherlands,Claudio Canti,29.0,True,False,False,,
1993-03-24,Netherlands,San Marino,6,0,True,False,FIFA World Cup qualification,Utrecht,Netherlands,False,Netherlands,John de Wolf,52.0,False,False,False,,
1993-03-24,Netherlands,San Marino,6,0,True,False,FIFA World Cup qualification,Utrecht,Netherlands,False,Netherlands,Ronald de Boer,68.0,False,True,False,,
1993-03-24,Netherlands,San Marino,6,0,True,False,FIFA World Cup qualification,Utrecht,Netherlands,False,Netherlands,Peter van Vossen,78.0,False,False,False,,
1993-03-24,Netherlands,San Marino,6,0,True,False,FIFA World Cup qualification,Utrecht,Netherlands,False,Netherlands,John de Wolf,85.0,False,False,False,,
1993-03-27,Austria,France,0,1,False,False,FIFA World Cup qualification,Vienna,Austria,False,France,Jean-Pierre Papin,58.0,False,False,False,,
1993-03-31,Denmark,Spain,1,0,True,False,FIFA World Cup qualification,Copenhagen,Denmark,False,Denmark,Flemming Povlsen,20.0,False,False,False,,
1993-03-31,Hungary,Greece,0,1,False,False,FIFA World Cup qualification,Budapest,Hungary,False,Greece,Stratos Apostolakis,70.0,False,True,False,,
1993-03-31,Republic of Ireland,Northern Ireland,3,0,True,False,FIFA World Cup qualification,Dublin,Republic of Ireland,False,Republic of Ireland,Andy Townsend,20.0,False,False,False,,
1993-03-31,Republic of Ireland,Northern Ireland,3,0,True,False,FIFA World Cup qualification,Dublin,Republic of Ireland,False,Republic of Ireland,Niall Quinn,22.0,False,False,False,,
1993-03-31,Republic of Ireland,Northern Ireland,3,0,True,False,FIFA World Cup qualification,Dublin,Republic of Ireland,False,Republic of Ireland,Steve Staunton,28.0,False,False,False,,
1993-03-31,Switzerland,Portugal,1,1,False,True,FIFA World Cup qualification,Berne,Switzerland,False,Switzerland,Stéphane Chapuisat,39.0,False,False,False,,
1993-03-31,Switzerland,Portugal,1,1,False,True,FIFA World Cup qualification,Berne,Switzerland,False,Portugal,José Orlando Semedo,44.0,False,False,False,,
1993-03-31,Turkey,England,0,2,False,False,FIFA World Cup qualification,İzmir,Turkey,False,England,David Platt,7.0,False,False,False,,
1993-03-31,Turkey,England,0,2,False,False,FIFA World Cup qualification,İzmir,Turkey,False,England,Paul Gascoigne,45.0,False,False,False,,
1993-03-31,Wales,Belgium,2,0,True,False,FIFA World Cup qualification,Cardiff,Wales,False,Wales,Ryan Giggs,18.0,False,False,False,,
1993-03-31,Wales,Belgium,2,0,True,False,FIFA World Cup qualification,Cardiff,Wales,False,Wales,Ian Rush,39.0,False,False,False,,
1993-04-04,El Salvador,Mexico,2,1,True,False,FIFA World Cup qualification,San Salvador,El Salvador,False,El Salvador,Carlos Castro Borja,41.0,False,True,False,,
1993-04-04,El Salvador,Mexico,2,1,True,False,FIFA World Cup qualification,San Salvador,El Salvador,False,Mexico,Alberto García Aspe,75.0,False,False,False,,
1993-04-04,El Salvador,Mexico,2,1,True,False,FIFA World Cup qualification,San Salvador,El Salvador,False,El Salvador,William Renderos Iraheta,77.0,False,False,False,,
1993-04-04,Honduras,Canada,2,2,False,True,FIFA World Cup qualification,Tegucigalpa,Honduras,False,Canada,John Catliff,34.0,False,True,False,,
1993-04-04,Honduras,Canada,2,2,False,True,FIFA World Cup qualification,Tegucigalpa,Honduras,False,Honduras,Richardson Smith,41.0,False,True,False,,
1993-04-04,Honduras,Canada,2,2,False,True,FIFA World Cup qualification,Tegucigalpa,Honduras,False,Canada,Alex Bunbury,68.0,False,False,False,,
1993-04-04,Honduras,Canada,2,2,False,True,FIFA World Cup qualification,Tegucigalpa,Honduras,False,Honduras,César Obando,89.0,False,True,False,,
1993-04-08,Japan,Thailand,1,0,True,False,FIFA World Cup qualification,Kobe,Japan,False,Japan,Kazuyoshi Miura,29.0,False,False,False,,
1993-04-08,Sri Lanka,United Arab Emirates,0,4,False,False,FIFA World Cup qualification,Kyoto,Japan,True,United Arab Emirates,Ali Thani Jumaa,21.0,False,False,False,,
1993-04-08,Sri Lanka,United Arab Emirates,0,4,False,False,FIFA World Cup qualification,Kyoto,Japan,True,United Arab Emirates,Adnan Al Talyani,24.0,False,False,False,,
1993-04-08,Sri Lanka,United Arab Emirates,0,4,False,False,FIFA World Cup qualification,Kyoto,Japan,True,United Arab Emirates,Khamees Saad Mubarak,56.0,False,False,False,,
1993-04-08,Sri Lanka,United Arab Emirates,0,4,False,False,FIFA World Cup qualification,Kyoto,Japan,True,United Arab Emirates,Khamees Saad Mubarak,88.0,False,False,False,,
1993-04-09,North Korea,Vietnam,3,0,True,False,FIFA World Cup qualification,Doha,Qatar,True,North Korea,Yun Jong-su,29.0,False,False,False,,
1993-04-09,North Korea,Vietnam,3,0,True,False,FIFA World Cup qualification,Doha,Qatar,True,North Korea,Choe Yong-Son,85.0,False,False,False,,
1993-04-09,North Korea,Vietnam,3,0,True,False,FIFA World Cup qualification,Doha,Qatar,True,North Korea,Ryu Song-Gun,86.0,False,False,False,,
1993-04-09,Qatar,Indonesia,3,1,True,False,FIFA World Cup qualification,Doha,Qatar,False,Qatar,Mahmoud Soufi,51.0,False,False,False,,
1993-04-09,Qatar,Indonesia,3,1,True,False,FIFA World Cup qualification,Doha,Qatar,False,Qatar,Fahad Al Kuwari,55.0,False,False,False,,
1993-04-09,Qatar,Indonesia,3,1,True,False,FIFA World Cup qualification,Doha,Qatar,False,Qatar,Mahmoud Soufi,79.0,False,False,False,,
1993-04-09,Qatar,Indonesia,3,1,True,False,FIFA World Cup qualification,Doha,Qatar,False,Indonesia,Singgih Pitono,85.0,False,False,False,,
1993-04-11,Canada,El Salvador,2,0,True,False,FIFA World Cup qualification,Burnaby,Canada,False,Canada,Alex Bunbury,25.0,False,False,False,,
1993-04-11,Canada,El Salvador,2,0,True,False,FIFA World Cup qualification,Burnaby,Canada,False,Canada,John Catliff,33.0,False,False,False,,
1993-04-11,Japan,Bangladesh,8,0,True,False,FIFA World Cup qualification,Tokyo,Japan,False,Japan,Kazuyoshi Miura,18.0,False,False,False,,
1993-04-11,Japan,Bangladesh,8,0,True,False,FIFA World Cup qualification,Tokyo,Japan,False,Japan,Takuya Takagi,25.0,False,False,False,,
1993-04-11,Japan,Bangladesh,8,0,True,False,FIFA World Cup qualification,Tokyo,Japan,False,Japan,Kazuyoshi Miura,44.0,False,False,False,,
1993-04-11,Japan,Bangladesh,8,0,True,False,FIFA World Cup qualification,Tokyo,Japan,False,Japan,Kazuyoshi Miura,52.0,False,False,False,,
1993-04-11,Japan,Bangladesh,8,0,True,False,FIFA World Cup qualification,Tokyo,Japan,False,Japan,Kazuyoshi Miura,53.0,False,False,False,,
1993-04-11,Japan,Bangladesh,8,0,True,False,FIFA World Cup qualification,Tokyo,Japan,False,Japan,Takuya Takagi,57.0,False,False,False,,
1993-04-11,Japan,Bangladesh,8,0,True,False,FIFA World Cup qualification,Tokyo,Japan,False,Japan,Masahiro Fukuda,58.0,False,False,False,,
1993-04-11,Japan,Bangladesh,8,0,True,False,FIFA World Cup qualification,Tokyo,Japan,False,Japan,Masahiro Fukuda,88.0,False,False,False,,
1993-04-11,North Korea,Singapore,2,1,True,False,FIFA World Cup qualification,Doha,Qatar,True,Singapore,V. Sundramoorthy,33.0,False,False,False,,
1993-04-11,North Korea,Singapore,2,1,True,False,FIFA World Cup qualification,Doha,Qatar,True,North Korea,Cho In-Chol,64.0,False,False,False,,
1993-04-11,North Korea,Singapore,2,1,True,False,FIFA World Cup qualification,Doha,Qatar,True,North Korea,Choi Won-nam,75.0,False,False,False,,
1993-04-11,Mexico,Honduras,3,0,True,False,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico,Luis Flores,7.0,False,False,False,,
